,Treated,Treated,Treated,Matched Controls,Matched Controls,Matched Controls,Test-TC,Test-TC,General Population,General Population,General Population,Test-TG,Test-TG,Random,Random,Random,Test-TR,Test-TR
,mean,std,count,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval
AGE_AT_MIDMONTH,50.20573566084788,12.733902838177787,1604,50.31332453825858,12.836765084360788,7580,-0.3053785922794019,0.760084746699298,44.310975575543,20.053585413347044,356446,11.76202977294491,6.207967803418031e-32,47.606399187404776,19.811818943217997,7876,5.046484180200011,4.5837026486326564e-07
ALLOW_AMT,693.75,2216.2111822231327,1604,577.0299472295515,1666.440623857821,7580,2.392947650173722,0.016733592285847407,1065.9260224550142,6933.418649919104,356446,-2.149328471729116,0.0316090391402411,648.8026917216862,3166.090228384347,7876,0.5421504385427125,0.5877276200639339
MBR_GNDR,0.2057356608478803,0.40436423912000596,1604,0.2112137203166227,0.40819660310475764,7580,-0.48908895230941984,0.6247904047392645,0.4427486912463599,0.4967121699947672,356446,-19.081950897453158,3.914644450581437e-81,0.43105637379380396,0.4952554076972182,7876,-17.097184744746734,1.4393415546953192e-64
CC_TOBACCO,0.06109725685785536,0.23958332100338955,1604,0.06992084432717678,0.2550303911236873,7580,-1.271960640676875,0.203419317420026,0.07420198290905214,0.2620996783037681,356446,-1.9987045161194184,0.04564108873792641,0.0984002031488065,0.29787391442767636,7876,-4.714461778681834,2.4580700926180187e-06
CC_PRESSURE,0.0012468827930174563,0.03530021175188596,1604,0.0025065963060686017,0.05000643139819951,7580,-0.9595563865988362,0.33730379395057675,0.007389618623858873,0.085644805672596,356446,-2.8714188795605082,0.0040865761131297345,0.006602336211274758,0.08099122313178568,7876,-2.5983859856366327,0.009380812274960662
CC_OBESITY,0.456359102244389,0.4982471691041921,1604,0.4412928759894459,0.4965742690933528,7580,1.103279157901327,0.26993486878371753,0.10884117089264574,0.31144027120531087,356446,44.43435744422096,0.0,0.22803453529710513,0.4195916343691311,7876,19.209512763431857,1.0411486699305003e-80
CC_HYPERTENSION,0.3248129675810474,0.46845097458505813,1604,0.329155672823219,0.4699376028946163,7580,-0.33641907114146674,0.7365625579003907,0.2077172979918417,0.40567386384542287,356446,11.52569432394568,9.91516253180711e-31,0.2493651599796851,0.432673024503863,7876,6.274847355341161,3.6529256479762663e-10
CC_HYPOTHYROID,0.09476309226932668,0.29297877513463344,1604,0.08443271767810026,0.27805401202674906,7580,1.3389629660260907,0.18061587584594185,0.047300292330395066,0.21228071297038403,356446,8.916454000187786,4.8363921570375135e-19,0.06348400203148806,0.24384694626824827,7876,4.5162641909253285,6.370083643223715e-06
CC_DX_CNT,2.706359102244389,2.22735994791821,1604,2.5193931398416884,2.098829749782045,7580,3.2060690757787653,0.0013502255591482308,1.8244194071472257,2.4122736286005,356446,14.614464849920035,2.3454981955682422e-48,2.3437023869984763,2.439687662507202,7876,5.504456741878452,3.7996321546475626e-08
ACUTE2,0.03865336658354115,0.2083765056446899,1604,0.031530343007915566,0.18359426517510416,7580,1.3774217544454563,0.16841546447442182,0.06325782867531127,0.24342646123420128,356446,-4.04141329134183,5.314111057582599e-05,0.05154900964956831,0.23773297067041624,7876,-2.0201604209105954,0.043394826418528626
ACUTE6,0.11159600997506235,0.41269946062484725,1604,0.10923482849604221,0.39417073912209705,7580,0.21614656331574664,0.8288783066103506,0.06325782867531127,0.24342646123420128,356446,7.901966451446657,2.753094617563737e-15,0.15337734890807517,0.4757910922815621,7876,-3.2749675905896605,0.0010605338225824956
IP_BIN6,0.02805486284289277,0.19940261871246465,1604,0.025857519788918207,0.17976980417721353,7580,0.4360542538305639,0.6628076182024589,0.020586568512481553,0.14199583893771575,356446,2.0971529171591956,0.03598074035822456,0.04685119349923819,0.26372470244406443,7876,-2.701481634887647,0.0069154084899783206
ER_BIN6,0.0885286783042394,0.3597227459437945,1604,0.08852242744063324,0.3505977500183025,7580,0.0006457462020710869,0.9994847831390768,0.047286264960190325,0.21225079621531256,356446,7.732310505200954,1.058846352894603e-14,0.11617572371762316,0.4029571977425047,7876,-2.5487651262518876,0.010826133274227047
LOB,0.9519950124688279,0.21384344288798812,1604,0.950395778364116,0.2171401923420628,7580,0.26868169779763296,0.7881806733926171,0.7557750683132929,0.429627317872941,356446,18.28146666375025,1.2573973878331663e-74,0.7878364652107669,0.4088659862513561,7876,15.649481334904092,1.6068015363376533e-54
