,Treated,Matched Controls,Test-TC,Test-TC,General Population,Random
,mean,mean,t-stat,pval,mean,mean
IP_C,0.18018433179723503,0.16892248807142424,2.5828119896901436,0.009800865258004316,0.1964784646834652,0.25727724295573434
CC_TRAUMATIC_BRAIN,0.001881720430107527,0.001004511642809515,3.7471820962010134,0.00017890323583190663,0.002430535156032648,0.00253197942766715
CC_AMI,0.0011136712749615976,0.0017232570424059786,-2.215613393344043,0.026719576119488574,0.003498926169114143,0.003121016308409161
PREGNANCY,0.000576036866359447,0.0009785328934265103,-1.951766587905742,0.05096789249480104,0.0019583541991310504,0.001450613213767638
CC_CHRONIC_KIDNEY,0.043509984639016897,0.0320317979892448,9.216219524687542,3.1179867814197894e-20,0.10695567001047875,0.057206910193854675
CC_DX_CNT,2.9178571428571427,2.754959776236372,10.783381720935589,4.225760759505775e-27,2.9548724733215685,2.759374038419271
CC_HEPATITIS_D,0.0,0.0,,,1.460994402526339e-05,0.0
CC_DEPRESSION,0.23337173579109063,0.2330813394643182,0.10011280649524938,0.9202549101127357,0.20309417891130221,0.21712602751769308
CC_HEART_FAILURE,0.025038402457757295,0.01991704119363694,5.22414840240751,1.7520541147035856e-07,0.04634440031412416,0.03918413996219614
CC_MULTIPLE_SCLEROSIS,0.009984639016897081,0.004251855315685103,11.507288762274856,1.2509980368763242e-30,0.004875265789593389,0.005688162117016133
ACUTE2,0.03195084485407066,0.033919587111076475,-1.4954578458034993,0.1347972233895627,0.06049604801014117,0.04960218031561827
CC_EPILEPSY,0.006720430107526882,0.004156599901280753,5.506700164139517,3.662552418986591e-08,0.012233393130487213,0.010101542924963734
CC_COPD,0.022964669738863287,0.020427956598169365,2.585295463295604,0.009730548497291403,0.046530806621226634,0.039992966723812036
CC_LIVER,0.046697388632872504,0.03314022462958633,10.6646590283675,1.5244628554682541e-26,0.03741886429755545,0.03939513824783507
CC_GLAUCOMA,0.0532258064516129,0.04833779301864408,3.2932735028269353,0.00099052369493873,0.06562040816453409,0.06024880214514924
