,Treated,Matched Controls,Test-TC,Test-TC,General Population,Random
,mean,mean,t-stat,pval,mean,mean
IP_C,0.15586034912718205,0.13007915567282322,1.705162102944509,0.08819802112363348,0.020586568512481553,0.19032503809040122
CC_TRAUMATIC_BRAIN,0.003117206982543641,0.0006596306068601583,2.71210792433717,0.006698132246259014,0.0018403909708623466,0.002793296089385475
CC_AMI,0.0012468827930174563,0.0017150395778364115,-0.4217881189329747,0.6731895529388394,0.0023622091424788045,0.0015236160487557136
PREGNANCY,0.0,0.00013192612137203166,-0.459990576964832,0.645533875853536,0.0024744281041167524,0.0012696800406297613
CC_CHRONIC_KIDNEY,0.03927680798004988,0.02308707124010554,3.7099456511928777,0.00020852727296060124,0.055814906044674366,0.04266124936515998
CC_DX_CNT,2.706359102244389,2.5193931398416884,3.2060690757787653,0.0013502255591482308,1.8244194071472257,2.3437023869984763
CC_HEPATITIS_D,0.0,0.0,,,8.416422122846098e-06,0.0
CC_DEPRESSION,0.22007481296758105,0.22981530343007917,-0.8445368802256032,0.3983914670912354,0.16091357456669453,0.20099035043169122
CC_HEART_FAILURE,0.026184538653366583,0.015435356200527705,2.999655539391665,0.002710101161205882,0.024662922293980014,0.03047232097511427
CC_MULTIPLE_SCLEROSIS,0.009351620947630923,0.00395778364116095,2.811476960089785,0.004941916295383243,0.0033357086346880033,0.004824784154393093
ACUTE2,0.03865336658354115,0.031530343007915566,1.3774217544454563,0.16841546447442182,0.06325782867531127,0.05154900964956831
CC_EPILEPSY,0.00685785536159601,0.003430079155672823,1.9691072218246939,0.04897080278776907,0.00875588448180089,0.009395632300660234
CC_COPD,0.02369077306733167,0.01662269129287599,1.9420972895559754,0.0521558646156343,0.02924426140284924,0.0366937531742001
CC_LIVER,0.0399002493765586,0.024802110817941952,3.364509436272319,0.0007699385891173844,0.020609012304809143,0.03212290502793296
CC_GLAUCOMA,0.05486284289276808,0.04353562005277045,1.9775727404812387,0.04800678280136981,0.0423710744404482,0.05434230573895378
CC_ADHD,0.032418952618453865,0.024406332453825858,1.838853138413641,0.06596906379887878,0.03224611862666435,0.045073641442356524
CC_HEARING_IMPAIR,0.025561097256857856,0.013324538258575198,3.6107416954409777,0.00030695018416125076,0.020050722970660354,0.034662265109192486
CC_ENDOMETRIAL_CANCER,0.003117206982543641,0.0005277044854881266,3.0123953708609967,0.002599009042279862,0.0011642717269937102,0.0012696800406297613
CC_MOBILITY_IMPAIR,0.0024937655860349127,0.0010554089709762533,1.448768485566708,0.1474363955146209,0.004401788770248509,0.005840528186896902
CC_COLORECTAL_CANCER,0.0,0.0009234828496042216,-1.2175026923024594,0.22344430060225903,0.0028756108919724167,0.0024123920771965466
CC_FIBROMYALGIA,0.1059850374064838,0.10395778364116096,0.2412891616430471,0.8093363982861412,0.06438562923977265,0.09154393092940578
ALLOW_IP,67.84912094763092,31.53673878627968,1.733581133357514,0.0830259986773859,372.97562528405416,140.5886909598781
ACUTE_C,0.571072319201995,0.5389182058047494,0.7739977082594647,0.4389520740562529,0.06325782867531127,0.654393092940579
CC_OSTEOPOROSIS,0.011221945137157107,0.009102902374670185,0.7958869908377433,0.4261182981801528,0.012882736796036427,0.020441848654139158
CC_PRESSURE,0.0012468827930174563,0.0025065963060686017,-0.9595563865988362,0.33730379395057675,0.007389618623858873,0.006602336211274758
IP_BIN6,0.02805486284289277,0.025857519788918207,0.4360542538305639,0.6628076182024589,0.020586568512481553,0.04685119349923819
CC_CEREBRAL_PALSY,0.0018703241895261845,0.0002638522427440633,2.506365468938002,0.012215096349175112,0.0009734994922091986,0.0007618080243778568
CC_SPINAL_CORD,0.0006234413965087282,0.0002638522427440633,0.7239670266183438,0.4691044228062473,0.0012147702597307868,0.0015236160487557136
CC_HYPERTENSION,0.3248129675810474,0.329155672823219,-0.33641907114146674,0.7365625579003907,0.2077172979918417,0.2493651599796851
CC_MIGRAINE,0.08229426433915212,0.05408970976253298,4.358798076818704,1.3220261601523256e-05,0.03163171981169658,0.05256475368207212
CC_SCHIZOPHRENIA_OTHER,0.003117206982543641,0.0031662269129287598,-0.03178703131731427,0.9746425798062857,0.00903643188589576,0.009776536312849162
CC_TOBACCO,0.06109725685785536,0.06992084432717678,-1.271960640676875,0.203419317420026,0.07420198290905214,0.0984002031488065
ALLOW_AMT,693.75,577.0299472295515,2.392947650173722,0.016733592285847407,1065.9260224550142,648.8026917216862
CC_VISUAL_IMPAIR,0.0006234413965087282,0.0002638522427440633,0.7239670266183439,0.4691044228062473,0.0007967546276294305,0.0005078720162519045
CC_ASTHMA,0.0773067331670823,0.05857519788918206,2.8303566247046383,0.004659712502436115,0.04511763352653698,0.05548501777552057
CC_SPINA_BIFIDA,0.0018703241895261845,0.0005277044854881266,1.7702441102911157,0.07671966095650405,0.0008977516931035837,0.0012696800406297613
CC_HEPATITIS_B_CHRONIC,0.0,0.0,,,0.0004629032167565354,0.00025393600812595224
ER_C,0.44139650872817954,0.43113456464379946,0.27932550206248935,0.7800013282107889,0.047286264960190325,0.500253936008126
ACUTE6,0.11159600997506235,0.10923482849604221,0.21614656331574664,0.8288783066103506,0.06325782867531127,0.15337734890807517
ER_BIN,0.011221945137157107,0.01029023746701847,0.3332866752708763,0.7389255064768341,0.047286264960190325,0.01866429659725749
CC_AUTISM,0.0006234413965087282,0.0002638522427440633,0.7239670266183438,0.4691044228062473,0.004974105474602044,0.005713560182833925
MBR_GNDR,0.2057356608478803,0.2112137203166227,-0.48908895230941984,0.6247904047392645,0.4427486912463599,0.43105637379380396
CC_BPH,0.016209476309226933,0.013588390501319261,0.8103322320213967,0.4177702559623476,0.017065698591090937,0.02526663280853225
CC_HEPATITIS_B_ACUTE,0.0006234413965087282,0.0,2.1743054194048574,0.02970765618680209,0.0003562952032004848,0.00025393600812595224
CC_PERIPHERAL,0.014962593516209476,0.008047493403693932,2.6282150722917126,0.008597706821693274,0.019035141367836923,0.023362112747587607
CC_ISCHEMIC,0.08915211970074813,0.08205804749340369,0.9340297132865915,0.3503131273929012,0.07176683144150867,0.0952260030472321
CC_HYPOTHYROID,0.09476309226932668,0.08443271767810026,1.3389629660260907,0.18061587584594185,0.047300292330395066,0.06348400203148806
CC_OBESITY,0.456359102244389,0.4412928759894459,1.103279157901327,0.26993486878371753,0.10884117089264574,0.22803453529710513
ER_BIN2,0.029925187032418952,0.023746701846965697,1.378222644284574,0.16816813964007413,0.047286264960190325,0.038852209243270694
