,Treated,Matched Controls,Test-TC,Test-TC,General Population,Random
,mean,mean,t-stat,pval,mean,mean
AGE_AT_MIDMONTH,47.64042259990813,47.92314218191367,-2.232190087211154,0.0256060546840397,50.378854603184074,50.23580816739197
ALLOW_AMT,664.0591639871383,726.3037954228695,-1.7582904777581354,0.07870316194205534,857.8564288053801,706.6092223834015
MBR_GNDR,0.0,0.0,,,0.4330145982353467,0.4293815112752209
CC_TOBACCO,0.012034910427193386,0.018199446542913122,-4.493825922119192,7.00845049503948e-06,0.1015104091706515,0.10048793353554003
CC_PRESSURE,0.0,0.00048477993011089343,-2.2976540304561137,0.021584889983727568,0.012810123261300092,0.00805310123521913
CC_OBESITY,0.561966008268259,0.523178540408427,7.34442758615784,2.0923670950737464e-13,0.25501988869294984,0.28556859642182075
CC_HYPERTENSION,0.0750574184657786,0.07720120387015977,-0.760443791822339,0.4469923242351017,0.32876777763375065,0.30017143610708164
CC_HYPOTHYROID,0.02489664676159853,0.032399458662411375,-4.086697359389246,4.3812208389950187e-05,0.07832453161918279,0.07482526704470527
CC_DX_CNT,2.333302710151585,2.333467994425031,-0.008072667403529087,0.9935590399371945,2.9548724733215685,2.759374038419271
ACUTE2,0.019843821773082224,0.029773567374310705,-5.4853496376655215,4.143032290285441e-08,0.06049604801014117,0.04960218031561827
ACUTE6,0.061552595314653194,0.08766437069505323,-7.71031426477734,1.2741903954419263e-14,0.16755844314364135,0.14994065673216406
IP_BIN6,0.011483693155718878,0.02169390187246248,-6.450084419468561,1.126297541922613e-10,0.05496406005578097,0.04862631324453822
ER_BIN6,0.05126320624712908,0.06825297432686286,-5.664438321240858,1.4817554185336097e-08,0.12247547161365588,0.11102026462701657
LOB,0.9591180523656407,0.9527743551416972,2.858249165123596,0.004261314304989885,0.80208375103785,0.8030067255703548
