,Treated,Matched Controls,Test-TC,Test-TC,General Population,Random
,mean,mean,t-stat,pval,mean,mean
AGE_AT_MIDMONTH,50.837442396313364,51.25779645513695,-4.892824069780068,9.950790188042575e-07,50.378854603184074,50.23580816739197
ALLOW_AMT,782.4345622119815,756.1182627754863,1.0229605014728227,0.30632826521123246,857.8564288053801,706.6092223834015
MBR_GNDR,0.18940092165898617,0.195597397442314,-2.2829455407014545,0.022435048124138872,0.4330145982353467,0.4293815112752209
CC_TOBACCO,0.06336405529953917,0.06701413458053604,-2.138531445393018,0.03247533683954913,0.1015104091706515,0.10048793353554003
CC_PRESSURE,0.002304147465437788,0.002649155204252455,-0.9905866270948076,0.32188915908522114,0.012810123261300092,0.00805310123521913
CC_OBESITY,0.5045698924731182,0.461781405864384,12.508367003832182,7.018837547595049e-36,0.25501988869294984,0.28556859642182075
CC_HYPERTENSION,0.32534562211981566,0.32621714443504823,-0.2710953875168562,0.7863180632862078,0.32876777763375065,0.30017143610708164
CC_HYPOTHYROID,0.09508448540706606,0.08668001311633847,4.32123494481554,1.552636994141808e-05,0.07832453161918279,0.07482526704470527
CC_DX_CNT,2.9178571428571427,2.9034654746906443,0.930422398382159,0.35215400856200796,2.9548724733215685,2.759374038419271
ACUTE2,0.03195084485407066,0.03674300605767737,-3.519375782301759,0.0004326988748448284,0.06049604801014117,0.04960218031561827
ACUTE6,0.09953917050691244,0.10992699722140724,-3.7603088737050507,0.000169771734275935,0.16755844314364135,0.14994065673216406
IP_BIN6,0.025,0.03232487099390781,-5.360909845993499,8.293266243076104e-08,0.05496406005578097,0.04862631324453822
ER_BIN6,0.07864823348694316,0.08301261584660788,-1.8181368039321555,0.06904533312783523,0.12247547161365588,0.11102026462701657
LOB,0.9530337941628264,0.9409419602022677,7.616667554329351,2.6190912857709772e-14,0.80208375103785,0.8030067255703548
