,Treated,Matched Controls,Test-TC,Test-TC,General Population,Random
,mean,mean,t-stat,pval,mean,mean
AGE_AT_MIDMONTH,50.20573566084788,50.33867337481795,-0.3759001218976062,0.7069998596164967,44.310975575543,47.606399187404776
ALLOW_AMT,693.75,632.6682113067656,0.9508663186771854,0.34169734290659526,1065.9260224550142,648.8026917216862
MBR_GNDR,0.2057356608478803,0.21329273136502053,-0.6725030685766987,0.501280459720872,0.4427486912463599,0.43105637379380396
CC_TOBACCO,0.06109725685785536,0.05918178207334834,0.29445527082525597,0.7684167138204374,0.07420198290905214,0.0984002031488065
CC_PRESSURE,0.0012468827930174563,0.0010591817820733483,0.20668996137259463,0.8362565942727738,0.007389618623858873,0.006602336211274758
CC_OBESITY,0.456359102244389,0.435191314709387,1.5515565362122161,0.12080293588145255,0.10884117089264574,0.22803453529710513
CC_HYPERTENSION,0.3248129675810474,0.3127234211571561,0.9467335896305129,0.34379953684664344,0.2077172979918417,0.2493651599796851
CC_HYPOTHYROID,0.09476309226932668,0.07758506553687276,2.2957834194422846,0.02171076004346091,0.047300292330395066,0.06348400203148806
CC_DX_CNT,2.706359102244389,2.6639745796372303,0.7102357742980674,0.47757603048266695,1.8244194071472257,2.3437023869984763
ACUTE2,0.03865336658354115,0.034820601085661325,0.7075222857744261,0.479259978394889,0.06325782867531127,0.05154900964956831
ACUTE6,0.11159600997506235,0.10922812127631405,0.217174051974484,0.8280775450900544,0.06325782867531127,0.15337734890807517
IP_BIN6,0.02805486284289277,0.02634714682907454,0.336747970251957,0.7363146168855003,0.020586568512481553,0.04685119349923819
ER_BIN6,0.0885286783042394,0.08777969018932874,0.07788173642463825,0.9379238295033979,0.047286264960190325,0.11617572371762316
LOB,0.9519950124688279,0.9500860585197934,0.3198354205369009,0.7491003935006886,0.7557750683132929,0.7878364652107669
