,Treated,Matched Controls,Test-TC,Test-TC,General Population,Random
,mean,mean,t-stat,pval,mean,mean
CC_ANEMIA,0.06172069825436409,0.07001197923599095,-1.1928827033899592,0.23294636419662682,0.05588504289569809,0.059547993905535807
CC_SPINA_BIFIDA,0.0018703241895261845,0.001331026221216558,0.5195587067604891,0.6033838010248526,0.0008977516931035837,0.0012696800406297613
CC_ADHD,0.032418952618453865,0.031545321442832425,0.1812742160312634,0.8561563738658079,0.03224611862666435,0.045073641442356524
IP_BIN2,0.01059850374064838,0.008119259949421004,0.9427444401601712,0.34583662213779576,0.020586568512481553,0.015871000507872015
CC_CEREBRAL_PALSY,0.0018703241895261845,0.0010648209769732464,0.8435508657239623,0.39894256671549966,0.0009734994922091986,0.0007618080243778568
CC_LUNG_CANCER,0.0012468827930174563,0.0010648209769732464,0.19994906033021573,0.8415248809597291,0.002508093792608137,0.0022854240731335703
CC_ALZHEIMER,0.0,0.003460668175163051,-2.359865757188876,0.0183025050231019,0.003975356716024307,0.005840528186896902
ER_C,0.44139650872817954,0.4076933315586317,1.015319971515646,0.30998027652930543,0.047286264960190325,0.500253936008126
CC_MOBILITY_IMPAIR,0.0024937655860349127,0.004259283907892986,-1.0234492345575994,0.30612265143958906,0.004401788770248509,0.005840528186896902
MBR_GNDR,0.2057356608478803,0.20577665380007987,-0.0036862154800857963,0.9970589129094702,0.4427486912463599,0.43105637379380396
CC_ENDOMETRIAL_CANCER,0.003117206982543641,0.0015972314654598696,1.2809073928467885,0.20025878494159144,0.0011642717269937102,0.0012696800406297613
CC_HEPATITIS_D,0.0,0.0,,,8.416422122846098e-06,0.0
ACUTE2,0.03865336658354115,0.02435777984826301,3.0416079476132434,0.002359871798672638,0.06325782867531127,0.05154900964956831
ACUTE6,0.11159600997506235,0.07254092905630241,4.356034566648545,1.3388898144547503e-05,0.06325782867531127,0.15337734890807517
AGE_AT_MIDMONTH,50.20573566084788,49.53986423532544,1.4636056459083993,0.14333621185681242,44.310975575543,47.606399187404776
CC_EPILEPSY,0.00685785536159601,0.00984959403700253,-1.1317225036989362,0.25778089000099247,0.00875588448180089,0.009395632300660234
CC_FIBROMYALGIA,0.1059850374064838,0.09463596432849727,1.3965225050132786,0.16259121205667684,0.06438562923977265,0.09154393092940578
ACUTE_C,0.571072319201995,0.5397311327033143,0.819098524355015,0.4127516186913288,0.06325782867531127,0.654393092940579
CC_DX_CNT,2.706359102244389,2.576600559031013,2.0706104903475646,0.03842329732496432,1.8244194071472257,2.3437023869984763
ACUTE,0.015586034912718205,0.012511646479435645,0.984742259403452,0.3247768268781899,0.06325782867531127,0.025774504824784154
CC_SCHIZOPHRENIA_OTHER,0.003117206982543641,0.00825236257154266,-2.1862154647604854,0.02882519048628176,0.00903643188589576,0.009776536312849162
CC_TRAUMATIC_BRAIN,0.003117206982543641,0.0007986157327299348,2.428799855101396,0.015168098452290588,0.0018403909708623466,0.002793296089385475
CC_HEART_FAILURE,0.026184538653366583,0.023559164115533077,0.6233320817132911,0.5330819160734865,0.024662922293980014,0.03047232097511427
CC_BIPOLAR,0.02743142144638404,0.03394116864102223,-1.3288401993390553,0.18393395983098002,0.02644159283594149,0.03999492127983748
CC_BREAST_CANCER,0.02743142144638404,0.02475708771462798,0.619969698416588,0.5352932345898662,0.011589413263159076,0.015617064499746064
CC_MUSCULAR_DYSTROPHY,0.0,0.0003993078663649674,-0.8003781055212896,0.4235126219988581,0.0002861583521767673,0.0
CC_HEPATITIS_E,0.0,0.0,,,2.8054740409486993e-06,0.00012696800406297612
CC_OSTEOPOROSIS,0.011221945137157107,0.020098495940370026,-2.3931036349298798,0.016726630955174192,0.012882736796036427,0.020441848654139158
CC_GLAUCOMA,0.05486284289276808,0.05523758818048716,-0.059667391482286405,0.9524218513226235,0.0423710744404482,0.05434230573895378
ALLOW_AMT,693.75,652.1181951284441,0.5295681945767707,0.5964242483953153,1065.9260224550142,648.8026917216862
CC_CHRONIC_KIDNEY,0.03927680798004988,0.039132170903766805,0.027106953050658623,0.9783750224809995,0.055814906044674366,0.04266124936515998
CC_ASTHMA,0.0773067331670823,0.05803274324504193,2.9194901890332794,0.003514627661411409,0.04511763352653698,0.05548501777552057
ER_BIN,0.011221945137157107,0.008784773060029283,0.9273384011283994,0.3537754158175749,0.047286264960190325,0.01866429659725749
CC_MULTIPLE_SCLEROSIS,0.009351620947630923,0.006522028483961134,1.2321427342339983,0.21792755307326522,0.0033357086346880033,0.004824784154393093
CC_DEPRESSIVE_DISORDERS,0.004364089775561097,0.0035937707972847066,0.4594187576934923,0.6459444369078864,0.005330400677802528,0.006094464195022855
IP_BIN6,0.02805486284289277,0.02475708771462798,0.6755242385857575,0.49935989369470657,0.020586568512481553,0.04685119349923819
CC_AUTISM,0.0006234413965087282,0.004791694396379609,-2.3841461240048187,0.017139140685032143,0.004974105474602044,0.005713560182833925
ALLOW_ER,10.671377805486284,7.813973113270332,0.8182389613251271,0.41324214144481797,32.02769981988857,12.568988065007618
CC_HYPERTENSION,0.3248129675810474,0.3074670571010249,1.362923371336999,0.17294032989600613,0.2077172979918417,0.2493651599796851
ER_BIN2,0.029925187032418952,0.01743644349793691,3.1508540581853466,0.0016332064629155112,0.047286264960190325,0.038852209243270694
CC_MIGRAINE,0.08229426433915212,0.062292027152934915,2.9339439289740397,0.0033551887992913075,0.03163171981169658,0.05256475368207212
PREGNANCY,0.0,0.001996539331824837,-1.7911314208824531,0.07330537491307211,0.0024744281041167524,0.0012696800406297613
CC_STROKE,0.005610972568578554,0.005856515373352855,-0.11741318537490696,0.9065352228680743,0.007709442664527025,0.010411376333164043
ER_BIN6,0.0885286783042394,0.05071209902835086,5.089762484417213,3.6567057699935365e-07,0.047286264960190325,0.11617572371762316
CC_HYPOTHYROID,0.09476309226932668,0.08278983095966991,1.5618027158694512,0.11836918794032367,0.047300292330395066,0.06348400203148806
IP_BIN,0.004987531172069825,0.004525489152136297,0.24804026709677005,0.8041088388367665,0.020586568512481553,0.007998984255967496
CC_PERIPHERAL,0.014962593516209476,0.017037135631571942,-0.5890074563403056,0.5558708681617515,0.019035141367836923,0.023362112747587607
CC_HYPERLIPIDEMIA,0.24251870324189526,0.21788899241315055,2.1541879192718447,0.03125156504836042,0.17110025080937927,0.21317927882173693
CC_HEARING_IMPAIR,0.025561097256857856,0.031811526687075736,-1.3170642054143402,0.18785021288958614,0.020050722970660354,0.034662265109192486
ALLOW_IP,67.84912094763092,78.214867562891,-0.26638820920410083,0.7899462705165966,372.97562528405416,140.5886909598781
CC_ISCHEMIC,0.08915211970074813,0.08052708638360176,1.1425928725282182,0.2532376772231539,0.07176683144150867,0.0952260030472321
LOB,0.9519950124688279,0.8927192865699455,7.307126245816267,2.9587892959439925e-13,0.7557750683132929,0.7878364652107669
CC_DEPRESSION,0.22007481296758105,0.2120324770397977,0.7135432009646075,0.47552795901429123,0.16091357456669453,0.20099035043169122
CC_HEPATITIS_B_CHRONIC,0.0,0.0001331026221216558,-0.4620369958694732,0.6440658175209226,0.0004629032167565354,0.00025393600812595224
CC_ATRIAL_FIB,0.01683291770573566,0.022095035272194863,-1.3290196399827698,0.18387475595576858,0.02022746783524012,0.025520568816658203
CC_LIVER,0.0399002493765586,0.03300945028617064,1.3780343974271378,0.16822649492285438,0.020609012304809143,0.03212290502793296
CC_PROSTATE_CANCER,0.004364089775561097,0.004259283907892986,0.05837750088935427,0.9534492155693691,0.0065423654634923665,0.010792280345352971
CC_HEPATITIS_C_ACUTE,0.0,0.0,,,0.0003086021445043569,0.00025393600812595224
IP_C,0.15586034912718205,0.15772660721416212,-0.11449363878841201,0.9088490105382695,0.020586568512481553,0.19032503809040122
CC_HIP_FRACTURE,0.0,0.0009317183548515906,-1.2229234731110232,0.2213902189242875,0.0010969403500109413,0.0015236160487557136
CC_DISAB_DX_CNT,0.05798004987531172,0.06908026088113936,-1.4371495726767707,0.15070982263667237,0.056765961744555976,0.07732351447435247
CC_BPH,0.016209476309226933,0.011579928124584055,1.521331952787359,0.1282112431872497,0.017065698591090937,0.02526663280853225
