,Treated,Matched Controls,Test-TC,Test-TC,General Population,Random
,mean,mean,t-stat,pval,mean,mean
AGE_AT_MIDMONTH,54.41216216216216,54.56216216216216,-0.13154265390544728,0.8953759104856025,54.41216216216216,54.56216216216216
ALLOW_AMT,701.7635135135135,700.145945945946,0.007569583155435552,0.9939621081445502,701.7635135135135,700.145945945946
MBR_GNDR,0.75,0.75,0.0,1.0,0.75,0.75
CC_TOBACCO,0.0,0.01756756756756757,-1.6249713431677681,0.10452431082163748,0.0,0.01756756756756757
CC_PRESSURE,0.013513513513513514,0.002702702702702703,1.794127062512463,0.07313374162998133,0.013513513513513514,0.002702702702702703
CC_OBESITY,0.7905405405405406,0.75,1.0488443626888968,0.29453577015176935,0.7905405405405406,0.75
CC_HYPERTENSION,0.5675675675675675,0.572972972972973,-0.12119139800306501,0.903566916180993,0.5675675675675675,0.572972972972973
CC_HYPOTHYROID,0.25,0.20135135135135135,1.3275192314223254,0.184678924438517,0.25,0.20135135135135135
CC_DX_CNT,3.9864864864864864,3.9310810810810812,0.262841614922129,0.7927337652186298,3.9864864864864864,3.9310810810810812
ACUTE2,0.05405405405405406,0.041891891891891894,0.6415690614912704,0.5213189611523203,0.05405405405405406,0.041891891891891894
ACUTE6,0.11486486486486487,0.11486486486486487,0.0,1.0,0.11486486486486487,0.11486486486486487
IP_BIN6,0.033783783783783786,0.033783783783783786,0.0,1.0,0.033783783783783786,0.033783783783783786
ER_BIN6,0.08108108108108109,0.08108108108108109,0.0,1.0,0.08108108108108109,0.08108108108108109
LOB,0.9662162162162162,0.9662162162162162,0.0,1.0,0.9662162162162162,0.9662162162162162
Acute6-bin,0.10810810810810811,0.10810810810810811,0.0,1.0,0.10810810810810811,0.10810810810810811
