,Treated,Matched Controls,Test-TC,Test-TC,General Population,Random
,mean,mean,t-stat,pval,mean,mean
AGE_AT_MIDMONTH,51.079100339831875,52.61758641005499,-12.189786799290838,3.6856051589020026e-34,50.378854603184074,50.23580816739197
ALLOW_AMT,812.5376050795923,744.9563236449333,2.4786584815011934,0.013189068661711404,857.8564288053801,706.6092223834015
MBR_GNDR,0.19607404757646218,0.26478790259230167,-21.45964468001675,5.691940778833056e-102,0.4330145982353467,0.4293815112752209
CC_TOBACCO,0.0640761938830263,0.10301453260015711,-17.92149649395053,9.872936828730464e-72,0.1015104091706515,0.10048793353554003
CC_PRESSURE,0.0026828832051511357,0.0070895522388059705,-7.545856233643252,4.523693437612285e-14,0.012810123261300092,0.00805310123521913
CC_OBESITY,0.5329100339831873,0.3516889238020424,50.973373728567296,0.0,0.25501988869294984,0.28556859642182075
CC_HYPERTENSION,0.33227508495796815,0.3394638648860958,-2.0577122624491166,0.03961984486946874,0.32876777763375065,0.30017143610708164
CC_HYPOTHYROID,0.09792523698801646,0.0931166535742341,2.231499324949851,0.0256498493147706,0.07832453161918279,0.07482526704470527
CC_DX_CNT,3.049320336254695,3.0720443833464257,-1.2041416518000858,0.22853712821040592,2.9548724733215685,2.759374038419271
ACUTE2,0.03201573958147022,0.04557148468185389,-8.46208143027154,2.6544677474067644e-17,0.06049604801014117,0.04960218031561827
ACUTE6,0.1006975496333393,0.13325805184603298,-10.294579386751384,7.628048009770847e-25,0.16755844314364135,0.14994065673216406
IP_BIN6,0.026113396530137722,0.04051453260015711,-8.869962765853048,7.411066592629054e-19,0.05496406005578097,0.04862631324453822
ER_BIN6,0.07865319263101413,0.09864493322859387,-7.32825422227531,2.3457751744873304e-13,0.12247547161365588,0.11102026462701657
LOB,0.9551064210338043,0.8264041633935585,49.225176014432336,0.0,0.80208375103785,0.8030067255703548
