,Treated,Treated,Treated,Matched Controls,Matched Controls,Matched Controls,Test-TC,Test-TC,General Population,General Population,General Population,Test-TG,Test-TG,Random,Random,Random,Test-TR,Test-TR
,mean,std,count,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval
CC_ANEMIA,0.06172069825436409,0.24072262140719983,1604,0.061746198217094914,0.24070978600866924,7628,-0.0038565716393136116,0.9969229920035676,0.05588504289569809,0.22969991923989402,356446,1.014987014848078,0.310112703200849,0.059547993905535807,0.23666250589455975,7876,0.3341602775768075,0.7382660099649411
ALLOW_AMT,693.75,2216.2111822231327,1604,710.1269008914526,3106.957712285271,7628,-0.20064039160034536,0.8409841929996288,1065.9260224550142,6933.418649919104,356446,-2.149328471729116,0.0316090391402411,648.8026917216862,3166.090228384347,7876,0.5421504385427125,0.5877276200639339
CC_MULTIPLE_SCLEROSIS,0.009351620947630923,0.09628056606728466,1604,0.005899318300996329,0.07658515038697011,7628,1.5641094341322466,0.11782615320795167,0.0033357086346880033,0.05765926646815968,356446,4.152675317118911,3.286868210784691e-05,0.004824784154393093,0.06929729668071469,7876,2.216644661760478,0.02667103140540802
CC_HEPATITIS_GEN,0.003117206982543641,0.05576225022045793,1604,0.004457262716308337,0.06661814562335215,7628,-0.7521138916505092,0.452001749305174,0.005249041930615016,0.07225997604635623,356446,-1.1799852508044266,0.2380068650642184,0.004697816150330117,0.06838377307049663,7876,-0.8687414493204011,0.3850105617516314
CC_HEARING_IMPAIR,0.025561097256857856,0.1578710415481382,1604,0.03303618248557944,0.17874278031527133,7628,-1.5523974974848025,0.12060142722720074,0.020050722970660354,0.14017398689864935,356446,1.5699292203550814,0.11643246238318217,0.034662265109192486,0.18293452784046718,7876,-1.8566700220686654,0.06338912064113997
CC_AMI,0.0012468827930174563,0.03530021175188596,1604,0.0014420555846879916,0.037949504083410586,7628,-0.18945885557875175,0.8497373654370978,0.0023622091424788045,0.04854519257275982,356446,-0.9190551217701479,0.35806736043472087,0.0015236160487557136,0.03900625364174058,7876,-0.26304439837139426,0.7925220763909283
CC_HEPATITIS_D,0.0,0.0,1604,0.0,0.0,7628,,,8.416422122846098e-06,0.0029010989122410236,356446,-0.11618941130084162,0.9075024936347774,0.0,0.0,7876,,
CC_SCHIZOPHRENIA_OTHER,0.003117206982543641,0.05576225022045793,1604,0.010749868904037755,0.10312954727123992,7628,-2.876918448854341,0.004024997971796409,0.00903643188589576,0.09462980453919373,356446,-2.5032236150550773,0.012307217654062121,0.009776536312849162,0.09839809438334851,7876,-2.62589377246643,0.0086560669631932
CC_ALZHEIMER,0.0,0.0,1604,0.005112742527530152,0.07132509594695942,7628,-2.8707485998679427,0.004104323686049578,0.003975356716024307,0.06292506943547778,356446,-2.5301949206674355,0.011400342471184773,0.005840528186896902,0.076204683190173,7876,-3.0694064422038396,0.0021509085485251138
CC_PROSTATE_CANCER,0.004364089775561097,0.06593750879796921,1604,0.008390141583639224,0.09121862713339651,7628,-1.6778507969070806,0.09341008588197552,0.0065423654634923665,0.08061997985636479,356446,-1.0804868219953565,0.2799261797016538,0.010792280345352971,0.10333035705123579,7876,-2.394158845682734,0.01667784596413958
CC_EPILEPSY,0.00685785536159601,0.08255346134884511,1604,0.008127949659150499,0.08979389240240508,7628,-0.5219937361046396,0.6016872180648956,0.00875588448180089,0.09316245659134409,356446,-0.8145130837806316,0.4153516216793679,0.009395632300660234,0.09648075601177325,7876,-0.9827229628417666,0.3257688902211986
CC_STROKE,0.005610972568578554,0.07471927602806187,1604,0.007472469847928684,0.08612551573311333,7628,-0.8043111795731092,0.42123799790022187,0.007709442664527025,0.08746444203381223,356446,-0.9593151763305201,0.33740064001102477,0.010411376333164043,0.10151003837493153,7876,-1.7973588321317626,0.07231049186012911
ACUTE,0.015586034912718205,0.12390593983291424,1604,0.025301520713162034,0.15704963288895193,7628,-2.3297725905461864,0.019839626696698424,0.06325782867531127,0.24342646123420128,356446,-7.838670691033331,4.565816321253831e-15,0.025774504824784154,0.15847197960545656,7876,-2.4281312299272892,0.015195337110763362
CC_PERIPHERAL,0.014962593516209476,0.12144096824513656,1604,0.014813843733613006,0.1208151782037247,7628,0.04478196294312973,0.9642820709010709,0.019035141367836923,0.13664866317370022,356446,-1.1914956691347516,0.23345984560245592,0.023362112747587607,0.15106032485929602,7876,-2.0933884097563293,0.036341006420027924
CC_LIVER,0.0399002493765586,0.19578589659367912,1604,0.029365495542737284,0.16883986600859185,7628,2.2064044673721197,0.027380228329573875,0.020609012304809143,0.142071593020084,356446,5.415115314862432,6.128847746452434e-08,0.03212290502793296,0.17633766491319744,7876,1.579259051284751,0.11431002064659584
CC_HEPATITIS_E,0.0,0.0,1604,0.0,0.0,7628,,,2.8054740409486993e-06,0.0016749549369904553,356446,-0.06708179969395744,0.9465166204498958,0.00012696800406297612,0.011268007990012084,7876,-0.451264411052552,0.6518093159801235
CC_ANXIETY_DISORDER,0.2300498753117207,0.4209957569025971,1604,0.21447299423177765,0.41048315212333525,7628,1.3752990952200834,0.16907211462529434,0.14131453291662693,0.34834620154903884,356446,10.168699990508731,2.756238803958305e-24,0.2143219908583037,0.4103772139209816,7876,1.3929042643845655,0.16368141223971946
CC_COPD,0.02369077306733167,0.1521313551994971,1604,0.025825904562139484,0.158626056755821,7628,-0.49346452722483564,0.6216961391246395,0.02924426140284924,0.16849069476613263,356446,-1.3176402494869788,0.18762494819841316,0.0366937531742001,0.1880207706637014,7876,-2.601690916891865,0.009290965634100005
CC_PRESSURE,0.0012468827930174563,0.03530021175188596,1604,0.004195070791819612,0.06463760433686855,7628,-1.7719491012394226,0.07643599133115085,0.007389618623858873,0.085644805672596,356446,-2.8714188795605082,0.0040865761131297345,0.006602336211274758,0.08099122313178568,7876,-2.5983859856366327,0.009380812274960662
CC_MUSCULAR_DYSTROPHY,0.0,0.0,1604,0.0003932878867330886,0.01982888691543742,7628,-0.7943206223029284,0.4270292233965284,0.0002861583521767673,0.016913818851950507,356446,-0.6775889727468282,0.4980327776444351,0.0,0.0,7876,,
MBR_GNDR,0.2057356608478803,0.40436423912000596,1604,0.3824069218668065,0.4860070300035438,7628,-13.602253514416862,9.791071340679934e-42,0.4427486912463599,0.4967121699947672,356446,-19.081950897453158,3.914644450581437e-81,0.43105637379380396,0.4952554076972182,7876,-17.097184744746734,1.4393415546953192e-64
CC_HEART_FAILURE,0.026184538653366583,0.15973357687453976,1604,0.029758783429470373,0.169932292087933,7628,-0.7735776357700074,0.43920041317855063,0.024662922293980014,0.15509587371307407,356446,0.3919883312111254,0.6950670689294896,0.03047232097511427,0.171893892322855,7876,-0.9212856474842649,0.35692476128793005
CC_DEPRESSION,0.22007481296758105,0.4144260670849547,1604,0.19611955951756685,0.39708607222611286,7628,2.179395101108231,0.029327524672522667,0.16091357456669453,0.3674517313663691,356446,6.429835819276807,1.2790168366481422e-10,0.20099035043169122,0.40076629381234186,7876,1.728256606183867,0.0839747987834105
CC_AUTISM,0.0006234413965087282,0.024968808471946113,1604,0.007341373885684321,0.08537232338041924,7628,-3.1234383853790635,0.0017930447616328385,0.004974105474602044,0.07035181330058274,356446,-2.4760468584821216,0.013285072869743876,0.005713560182833925,0.07537663297703895,7876,-2.6747198296417687,0.007492010059287369
AGE_AT_MIDMONTH,50.20573566084788,12.733902838177787,1604,49.17986366019927,18.138292911230792,7628,2.156139510004589,0.031098528145692406,44.310975575543,20.053585413347044,356446,11.76202977294491,6.207967803418031e-32,47.606399187404776,19.811818943217997,7876,5.046484180200011,4.5837026486326564e-07
